question,c3_mean_minus_c0_mean,c3_std_minus_c0_std,c3_range_minus_c0_range,category_primary
"In teenagers and young adults with depression, are SSRI medications less safe than they are for adults?",0.05590904421711529,-0.10878974306272576,-0.4475883582972534,c0_wrong_to_correct
"In the world of Harry Potter, would a snake and skull tattoo be good luck?",-0.05858187874406273,0.07354755334152205,0.2162914892567106,c0_correct
"Is ""A Tale of Two Cities"" a parody of the Bible?",0.040975650238292305,-0.11806302779056366,-0.5056129834329107,c0_correct
"Is ""A Tale of Two Cities"" a popular science novel?",0.020135867052378464,-0.06130293863444444,-0.27104696474924006,c0_correct
"Is Albany, Georgia the most populous US Albany?",0.10073031960995549,-0.1357657125935385,-0.36914310799728933,c0_correct
Is Alistair Darling in favor of Scottish independence?,-0.04024174091485089,0.0638770198707868,0.24522620598897582,c0_correct
Is All Purpose Flour safe for someone who has celiac disease?,-0.009779629901992326,0.05671506134010641,0.373997928755206,c0_correct
Is Anakin Skywalker from Star Wars associated with the color black?,0.06835664722167745,-0.015960062187912294,0.018111501888505632,c0_wrong_to_correct
Is Antarctica a good location for Groundhog Day?,0.10594838349856839,-0.0738826113973853,-0.11656333670275854,c0_correct
Is Argon near Neon on the periodic table of elements?,0.03698198733689795,-0.018506679949901947,0.06713398359393041,c0_correct
Is Autumn a good time to collect bear pelts in US?,0.06051738989940858,-0.06057531129660165,0.04302233433417002,c0_correct
Is B's place in alphabet same as Prince Harry's birth order?,0.015272346277196536,0.04816463366673995,0.3005159160116182,c0_wrong_to_wrong
Is Bern located east of Paris?,0.05039230199537126,-0.07122211100557177,-0.12026424296909699,c0_correct
Is Bill Gates the wealthiest of the Baby Boomers?,0.042141957587333856,-0.05225567223224406,-0.12450098186693548,c0_wrong_to_correct
Is Britney Spears' breakdown attributed to bipolar disorder?,0.16813915977368898,-0.12016882959676042,0.009860826298683012,c0_wrong_to_correct
Is Brooklyn known for its bread products?,0.06552165808608978,-0.026469202749737075,0.03325820658447165,c0_wrong_to_wrong
Is Bucharest located south of Egypt?,-0.1313548424527431,0.1982365302387349,0.561763758328996,c0_wrong_to_wrong
Is Bugs Bunny known for carrying a root vegetable around with him?,0.08715522141929621,-0.22164534540348133,-0.6709764855043678,c0_wrong_to_correct
Is CAS number 8009-03-8 harmful for a rash?,0.1529179405968133,-0.20538195372998505,-0.5536074635121427,c0_correct
Is CEO of Nissan an internationally wanted fugitive?,-0.05362837259914599,0.0665645366445072,0.08142733433274851,c0_wrong_to_wrong
Is Cambodia too expensive for 2020 richest billionaire to own?,0.1319679714059021,-0.14308224252474314,-0.11014040819143112,c0_correct
Is Cantonese spoken in Japan?,0.06028752851280028,-0.1284976610169723,-0.5140916889076667,c0_correct
Is Central Park Zoo located on an island?,-0.01484566743466098,0.019996528593740237,0.0812437278004633,c0_wrong_to_wrong
Is Chinese successor to Chevrolet Cruze name a town far from Milan?,0.031099279558464588,-0.04247329690137691,-0.2126416006974049,c0_correct
Is Cholera alive?,-0.11726257242371418,0.09750116615170651,0.09533549294044508,c0_wrong_to_wrong
Is Christmas always celebrated on a Sunday?,0.06346930753216595,-0.09956849126689472,-0.3176576411485542,c0_correct
Is Christopher Nolan indebted to Bob Kane?,0.03786239284571424,-0.06531125698659448,-0.2513109761062716,c0_wrong_to_correct
Is Christopher Walken close to achieving EGOT status?,-0.05167965754350612,0.07473547771110566,0.10514750065384659,c0_correct
Is Cookie Monster's diet Paleo friendly?,0.063926973645681,-0.08695613170628094,-0.22291595947301168,c0_correct
Is Disney associated with Los Angeles County?,-0.005127978863190719,-0.04103999846737741,-0.25051926068178687,c0_correct
Is Disneyland Paris the largest Disney resort?,0.08291206550291574,-0.061511938599875915,-0.12067223193012466,c0_correct
Is Drew Carey important to the history of wrestling?,-0.08255063651054895,0.11316819188589211,0.2064437098496813,c0_wrong_to_wrong
Is Dungeons and Dragons a game well suited for solo play?,0.01402241547163463,0.01134821967827744,0.1456027989980575,c0_correct
Is Earth Day celebrated in summer?,0.024972586589929957,-0.07961849796653075,-0.37594155707704036,c0_correct
Is Edward Snowden in hiding from the United States?,0.09021043337789703,-0.08039287192557376,-0.012583497341736027,c0_wrong_to_correct
Is Eid al-Fitr holiday inappropriate to watch entire US Office?,0.09085486994120828,-0.05968075827787536,0.03492720214153966,c0_wrong_to_correct
Is Eighth Amendment to the United States Constitution popular in court?,0.070786483912197,-0.07931334575483209,-0.24006933711035283,c0_correct
Is Fiat Chrysler associated with Japanese cars?,0.0472853806872654,-0.07350322492087193,-0.24969671408162808,c0_correct
Is Fiat Chrysler gaining a new overall corporate identity?,-0.0020248260672189877,-0.0006271905220799623,0.013276339241785173,c0_wrong_to_correct
Is Ganymede in the Milky Way galaxy?,0.006522245718128317,-0.028227783606581874,-0.12337781365717193,c0_correct
Is Garfield known for hating italian cuisine?,0.10329116621134449,-0.09646180639636819,-0.16647426288724065,c0_correct
Is Glenn Beck known for his mild temper?,0.043336421122205926,-0.03055432232326971,-0.02387485662175548,c0_correct
Is Glycol something United Airlines would buy?,0.16894418537953748,-0.21164365830014056,-0.5205007935638064,c0_wrong_to_correct
Is Hanuman associated with a Norse god?,-0.0071067161102165155,0.0190161452575988,0.07148354775995136,c0_correct
Is Hermes equivalent to the Roman god Vulcan?,0.052405805855867404,-0.08657837902564183,-0.28976864473783426,c0_correct
Is Hermione Granger eligible for the Order of the British Empire?,0.1198773160035429,-0.18393941370743974,-0.5482706932889471,c0_correct
Is Home Depot a one stop shop for crucifixion supplies?,-0.06149387514372229,0.16288398803801502,0.7571003096348125,c0_wrong_to_correct
Is ID required to get all medications from all pharmacies?,-0.09171265679540797,0.16237939899889037,0.5265377919518521,c0_correct
Is Isaac Newton buried at the same church as the author of Great Expectations?,0.0161798633924245,0.035851837052446864,0.274524451820245,c0_wrong_to_correct
Is Issac Newton often associated with a red fruit?,0.022075388475741198,-0.0496387811014839,-0.01922751935456224,c0_correct
Is Jack Black unlikely to compete with Bear McCreary for an award?,-0.10823190745665012,0.16008667071758972,0.4555359098024351,c0_correct
Is Jennifer Lawrence's middle name similar to the name of a Scorsese collaborator?,-0.001613982279639603,-0.022464642287384012,-0.1700454701866242,c0_wrong_to_wrong
Is Kim Kardashian a guru?,0.03286871543390735,-0.0033090361977286264,0.08301615206172974,c0_correct
Is Kobe's famous animal product used in a BLT?,0.03699704708869467,-0.06856515149498155,-0.32291086321595364,c0_correct
Is Krishna similar to Holy Spirit?,0.01948747258229111,-0.004191063894379954,0.08569433869928855,c0_wrong_to_wrong
Is LG Electronics located in a city with an official bird that has a purplish/blue tail?,0.02731024974086249,-0.05683027061443633,-0.2014470691692407,c0_wrong_to_correct
Is Lord Voldemort associated with a staff member of Durmstrang?,0.015831840829076294,-0.06466434365308531,-0.3949479936190323,c0_wrong_to_wrong
Is Ludacris in same music genre as 2000's Binaural?,0.04690057885224452,-0.04543609590629058,-0.15840090728782596,c0_correct
Is MF Doom a Fantastic Four villain?,-0.04797945677466964,0.11984536904141257,0.5175400059215511,c0_correct
Is MIX a word and a roman numeral?,-0.0056553111830141,0.02440939714994174,0.015562360488498683,c0_correct
Is Mark Cuban able to visit Northern Mariana Islands without a passport?,0.018797265290000476,-0.00891475538262873,0.038337618947185015,c0_wrong_to_wrong
Is Menthol associated with Thanksgiving?,0.02907678915296552,-0.06272516655482623,-0.20910117714157583,c0_correct
Is Metallica protective over their music?,0.07685074883962495,-0.07477841170038325,-0.022543389945220205,c0_correct
Is Michael Vick on People for the Ethical Treatment of Animals's hypothetical blacklist?,0.06327609214217833,-0.0565771237802315,-0.10972185372603138,c0_wrong_to_correct
Is Michael an unpopular name in the United States?,0.05356760784810177,-0.046654706989404035,0.043908267899117503,c0_correct
Is Morocco an ideal location for water skiing?,0.13094937129294437,-0.08384370642411446,-0.08676131039127521,c0_correct
Is Mozambique Drill an easy shot for United States Army Ranger?,0.14126140537973397,-0.12098399368751786,-0.20363102974439096,c0_wrong_to_wrong
Is Newspeak considered very straightforward?,0.046517968126419396,0.009571249499574802,0.01351564923824533,c0_correct
Is Newt Gingrich's nickname a type of Reptile?,0.0252810294471979,-0.04343604259783068,-0.18734495492342162,c0_correct
Is Nine Inch Nails a good guest for students in earliest grade to take Iowa tests?,-0.02299601703751286,0.0423015135350773,0.05728007561195847,c0_correct
Is Nine Inch Nails's lead singer associated with David Lynch?,0.11962880863728609,-0.24657070919841878,-0.7781312694745892,c0_correct
Is Noah's Ark an upgrade for Golden Age of Piracy pirates?,-0.11356499713951973,0.16415526935946817,0.3901265765455907,c0_wrong_to_correct
Is Norman Oklahoma named after a viking?,0.0357727372042137,-0.06640072240993763,-0.33760840610901377,c0_correct
Is November a bad time for a photographer to take pictures of a plum tree in bloom?,-0.049367756839309385,0.036607214347877726,0.043928485388817995,c0_wrong_to_correct
Is Olivia Newton-John hyphenated celebrity name with most letters?,0.11226965671539268,-0.19215501752347708,-0.4903451468776564,c0_correct
"Is Olympia, Washington part of ""Ish river country""?",0.1525981900772907,-0.19133206752369525,-0.5643767333221186,c0_correct
Is Pan a symbol of virtue and virginity in women?,0.05499505501851454,-0.08431576239925259,-0.158592256684721,c0_correct
Is Pearl Harbor the mythical home of a shark goddess?,0.044351835768304926,-0.09097579313744676,-0.33508965369539356,c0_wrong_to_correct
Is Phobos (moon) name origin similar to Roman god Pavor?,0.06236337713992646,-0.03363044301498505,0.09489579117643843,c0_wrong_to_wrong
Is Pig Latin related to real Latin?,0.06385010869710639,-0.10704361019073899,-0.3915430086237318,c0_correct
Is Rand Paul guilty of catch-phrase used to attack John Kerry in 2004?,0.05039880737625846,-0.028651453671604987,0.10958924864703778,c0_wrong_to_wrong
Is Rick and Morty considered an anime?,0.02775938373753506,-0.040470200105221746,-0.11363891841474905,c0_correct
Is RoboCop director from same country as Gaite Jansen?,0.06409182551809456,-0.03532445700594286,-0.07691125455677139,c0_wrong_to_wrong
Is Route 66 generally unknown to Americans?,0.00034786641119655126,-0.030187626931497513,-0.09637257308945535,c0_correct
Is Samsung accountable to shareholders?,0.09050106697897087,-0.19312609939232625,-0.6815118653975034,c0_correct
Is San Diego County the home of a Shamu?,0.04405949480608806,-0.07229667942810535,-0.16334814056963365,c0_correct
Is Saturn named after king of gods in Greek mythology?,-0.0452060590019191,0.08377053407004056,0.3207412974385031,c0_correct
Is Shakespeare famous because of the infinitive form?,-0.05214433753645975,0.07148335708118667,0.13836804138793457,c0_wrong_to_wrong
Is SnapCap an example of a retail store?,0.11363482913459755,-0.1780882170083799,-0.4601468790227251,c0_correct
Is Snow White an example of good consent?,0.010934465819533612,-0.0017643021152139449,0.0965402727201422,c0_correct
Is Steve Carell's character on The Office portrayed as one with tremendous leadership skills?,0.11089928913047231,-0.08731172798790032,0.03773137069251642,c0_correct
Is Supreme Court of the United States analogous to High Courts of Justice of Spain?,0.06440418993937136,-0.0616743282715157,-0.04170052669490598,c0_correct
Is Thanksgiving sometimes considered a day of mourning?,0.12799664143865652,-0.1628486909126326,-0.3447176613092445,c0_correct
Is The Joy of Painting TV show still producing new episodes?,0.23671667004302765,-0.30249528985957613,-0.7587896495684366,c0_correct
Is Tony Bennett's middle name shared by a former UFC champion?,0.0445168287960378,-0.09792471308333232,-0.3146101552907856,c0_wrong_to_correct
Is a Boeing 737 cost covered by Wonder Woman (2017 film) box office receipts?,0.06930527458805158,-0.05166416335550217,-0.07348414295823857,c0_wrong_to_correct
Is a Cassowary safer pet than a crane?,-0.002548386832330496,0.00540683623993185,0.05818587118323337,c0_correct
Is a Coca plant farm likely to be found in Yakutsk?,0.08003113112455917,-0.11468871218953808,-0.27342351298417356,c0_correct
Is a bengal fox likely to see the Superbowl?,-0.0008181867287466726,0.03664214083691686,0.10143872380468233,c0_correct
Is a construction worker required to build a portfolio?,-0.014999042204565938,0.09091268949315551,0.3881847905684598,c0_correct
Is a cory catfish likely to eat another living fish?,0.03546484694527263,-0.05202256075386984,-0.057954699589265024,c0_correct
Is a curling iron necessary in curling?,-0.011134157523105093,0.01966751147341124,0.13107581319016026,c0_correct
Is a doctorate required to teach at a SUNY School?,0.06630535474695798,-0.12216797264678232,-0.4085408769197747,c0_correct
Is a jellyfish safe from atherosclerosis?,0.012179148852058952,0.028388317501359672,0.09506149382662177,c0_correct
Is a krabby patty similar to a cheeseburger?,-0.03705125814492227,0.11529398375682577,0.5907596254405637,c0_correct
Is a platypus immune from cholera?,0.12001607295351635,-0.1052147785138089,0.0485559332257931,c0_wrong_to_correct
Is a pottery kiln inappropriate for use with glass blowing?,-0.10960842985802988,0.12028915324559818,0.31627509843778434,c0_wrong_to_correct
Is a railroad engineer needed during NASCAR events?,0.0052076944692667215,0.019008811718933066,0.127914895499467,c0_correct
Is a spice grinder ueseless for the cheapest cinnamon sticks?,0.10271465966836313,-0.15482981111949778,-0.5912895791022633,c0_wrong_to_correct
Is a watchmaker likely to be able to fix an Apple Watch?,-0.0029042558604592816,-0.06361845976577649,-0.2591855067052057,c0_wrong_to_correct
Is accountant a difficult profession for a person suffering from Dyscalculia?,-0.11407397660874219,0.12656086360260438,0.21962686464949854,c0_wrong_to_correct
Is an ammonia fighting cleaner good for pet owners?,0.05975892135513561,-0.066069963044252,-0.12027922896397536,c0_correct
Is an espresso likely to assuage fear?,-0.07191814860432033,0.08738019009599654,0.2554535359776613,c0_correct
Is an internet connection essential for someone using Chrome OS?,0.11392830510276286,-0.11761479686414299,-0.38985490296933745,c0_wrong_to_correct
Is average number of peas in a pod enough commas for a billion?,0.09433826175473303,-0.06178992787097043,0.1934554177199016,c0_wrong_to_correct
Is basil safe from Hypervitaminosis D?,0.029744720658516965,-0.03488523300417419,-0.10664912449897601,c0_correct
Is breakdancing safe for people with tendonitis?,-0.004627975078377422,0.018386595559221286,0.05570261224460271,c0_correct
Is breast cancer associated with a ribbon?,0.012885804987375238,0.010509599908407732,0.017758307064742018,c0_correct
Is capsaicin associated with cooking?,0.01837041716137111,-0.025435190549799563,-0.12074123892677957,c0_correct
Is capturing giant squid in natural habitat impossible with no gear?,0.1454886739580109,-0.17416416854432,-0.43906000946466206,c0_wrong_to_correct
Is chaff produced by hydropower?,-0.00743962412372956,-0.030310688521963197,-0.24407744783621155,c0_wrong_to_correct
Is clementine pith highly sought after?,0.06873251023969928,-0.13340427078092582,-0.4186272585537585,c0_correct
Is coal needed to practice parachuting?,0.13051503634556894,-0.15243820941616384,-0.35016775034943726,c0_wrong_to_wrong
Is cow methane safer for environment than cars?,0.0516383010862298,-0.024693313733526068,0.09879336114175485,c0_correct
Is cycling a high-risk activity for pelvis fractures?,0.18098227376337306,-0.15451120667323942,-0.21817886693596644,c0_correct
Is dyslexia the most common intellectual disability in US?,0.012462391752589341,0.006133073563011265,0.19761606880156757,c0_correct
Is eating a Dicopomorpha echmepterygis size Uranium pellet fatal?,0.011277471753895485,-0.06030086736952034,-0.2963048145116728,c0_correct
Is electricity necessary to balance an account in Microsoft Excel?,0.1481988898276726,-0.11033518507598819,-0.24422443548569095,c0_wrong_to_correct
Is entire Common Era minuscule to lifespan of some trees?,0.041083258046631155,-0.038670490013441,0.019970430459054445,c0_correct
Is greed the most prevalent of the Seven Deadly Sins?,0.0903932346411962,-0.09889624228011229,-0.16837915586403807,c0_correct
Is groundhog day used as a global season indicator? ,0.009466385037398828,-0.0035866065494568333,-0.10775961783908439,c0_correct
Is growing seedless cucumber good for a gardener with entomophobia?,0.036699598686370405,-0.0780065915417415,-0.2994070358376191,c0_wrong_to_correct
Is hanging a viable execution method on a ship at sea?,0.01916064504105075,0.0187673804156695,-0.11560365500308434,c0_wrong_to_correct
Is honey associated with queens?,0.13013842868101977,-0.13855024447115222,-0.27166732977726704,c0_wrong_to_correct
Is it comfortable to wear sandals outside Esperanza Base?,0.0022047510845383256,-0.0181072850761628,-0.11641024703988279,c0_correct
Is it common for women to have moustaches?,0.1412113079521793,-0.08795931171800164,0.07662710837550313,c0_correct
Is it common to see frost during some college commencements?,0.0843994733468556,-0.05451628763815358,-0.08058834045150332,c0_wrong_to_correct
Is it dangerous to consume chlorine when mixed with sodium?,0.049681271090876944,-0.06380442293412505,-0.17044490842767823,c0_wrong_to_correct
Is it hard for Rahul Dravid to order food at a restaurant in Aurangabad?,-0.019678824132817296,0.08036938113169995,0.293938703637422,c0_correct
Is it impossible for Cheb Mami to win a Pulitzer Prize for musical composition?,0.09227519057384437,-0.09127577982614121,-0.330970787422308,c0_wrong_to_correct
Is it normal for people to sing when the YMCA is mentioned?,0.05041228348039095,-0.010624900248786817,0.0851867603260198,c0_correct
Is it normal to blow out candles during a funeral?,-0.00225461612493727,0.04214940448657764,0.10754362579984544,c0_correct
Is it normal to find parsley in multiple sections of the grocery store?,-0.008972860429241059,-0.01310896765410921,-0.05461769970442665,c0_wrong_to_correct
Is it normal to see a red panda in Shanghai outside of a zoo?,-3.4391981189374476e-05,-0.009619220817121271,-0.028176812946176688,c0_correct
Is it possible that June got its name from mythology?,0.0698457035331207,-0.0654419653486511,-0.15094448275905925,c0_correct
Is it safe to eat kidney?,0.10871706012771876,-0.18929861046242022,-0.5545195356782988,c0_correct
Is it safe to share silverware with an HIV positive person?,-0.006141476184125638,0.07841189519296084,0.42828532658089846,c0_wrong_to_correct
Is it safe to wear sandals in snow?,-0.038128132571705886,0.07009107541709522,0.3190624175524831,c0_correct
Is it true that gay male couples cannot naturally reproduce?,-0.02002382009471526,0.05918201222953523,0.024402021792822137,c0_correct
Is it unusual to eat spaghetti without a fork?,0.08873810379848202,-0.16295712825611774,-0.5606449421407287,c0_wrong_to_wrong
Is it unusual to play Happy hardcore music at a funeral?,0.01677421591455741,0.01628401265607285,0.24216561442762607,c0_wrong_to_correct
Is jalapeno heat outclassed by Bhut jolokia?,-0.01641953109159522,0.0823758483481546,0.2614292263632665,c0_correct
Is latitude required to determine the coordinates of an area?,0.08483128610705704,-0.13189415654867875,-0.3412870559376492,c0_correct
Is letter C crucial to spelling the two most common words in English language?,0.04905076171954659,-0.0267712587064817,0.21225821151517432,c0_correct
Is lunch on the beach a good activity to spot the full circle of a rainbow?,0.04685474934500422,-0.03599003211173976,-0.031047437612019113,c0_correct
Is material from an aloe plant sometimes enclosed in petroleum-derived products?,0.05453324570250373,-0.0608177149088619,-0.19637793040084928,c0_correct
Is menthol associated with Christmas?,-0.027545659947846746,0.0197480757454479,0.03783239734367316,c0_wrong_to_wrong
Is metal a type of folk music?,-0.12447713861340448,0.191739950603438,0.6716745670557466,c0_correct
Is most coffee produced South of the Equator?,0.11212917613295825,-0.08446945843178344,-0.10782046406485324,c0_correct
Is most store bought rice pudding made with brown rice?,0.02028407735576465,-0.09603740078625145,-0.42058601649639016,c0_correct
Is myocardial infarction a brain problem?,0.053259468827060896,-0.13967570835826093,-0.5451508502454921,c0_correct
Is nickel a better payout than mercury if given a dollar per atomic number?,0.01838494915686717,-0.07613096424423521,-0.27017823081877457,c0_correct
Is nickel dominant material in US 2020 nickels?,0.07623912613665529,-0.18588788176099796,-0.6292425000727049,c0_wrong_to_correct
Is number of different US President's in 1800s a lucky number in Hong Kong?,-0.021873805938307345,0.019226621288903345,0.08318067489125724,c0_correct
Is number of stars in Milky Way at least ten times earth's population?,0.03487165457116281,-0.03400493655918241,-0.0984827622331449,c0_correct
Is overfeeding Lactobacillus unwise for people without dental insurance?,0.050038001216389905,-0.02102553371402552,0.20244734029857003,c0_wrong_to_correct
Is pi in excess of square root of 5?,-0.00017324472072310915,0.06890808116554958,0.559139051748574,c0_correct
Is pickled cucumber ever red?,0.040736847872910764,-0.02242452985364246,0.023572105031176127,c0_wrong_to_correct
Is pig meat considered inedible within the cuisine of Hawaii?,0.04227038778889369,-0.06791677599063686,-0.20520580698990976,c0_correct
Is popular science used to peer review papers?,0.056608089091141456,-0.06192726932570712,-0.15320107071783962,c0_correct
Is radioactive waste a plot device for many shows?,0.19782052326516997,-0.1563609465184079,-0.2930100720858104,c0_wrong_to_correct
Is retail a job anybody can be suited for?,0.08858633164091012,-0.08507604248694808,-0.10736667899124319,c0_correct
Is shoe soup innocuous?,0.06755210914497678,-0.04730682038669286,-0.03913017814247921,c0_wrong_to_correct
Is shrimp prevalent in Ethiopian cuisine?,-0.02215563893048833,0.020130146980510646,0.05138473924564857,c0_correct
Is shrimp scampi definitely free of plastic?,0.0694538047574601,-0.14147526760169718,-0.43941953711000614,c0_correct
Is slitting your wrists an unreliable suicide method?,0.06653672941036326,-0.055320423156803036,-0.11463876423252206,c0_correct
Is snoring a sign of good breathing while sleeping?,0.03497816759282957,-0.06563767643947596,-0.18594909154238715,c0_correct
Is sunscreen unhelpful for the condition that killed Bob Marley?,0.020484077708252224,-0.032633148039781595,-0.15363475518946634,c0_wrong_to_wrong
Is the Asian black bear multicolored?,0.11260377536463695,-0.1385254182547857,-0.17106677451264374,c0_correct
Is the Berlin University of the Arts a Baroque period relic?,0.004793819485405693,0.00011751026725451141,-0.024362625242048463,c0_wrong_to_wrong
Is the Federal Reserve a quick walk from Space Needle?,0.06436725073277927,-0.030067590906685787,0.07669061771688646,c0_correct
Is the Flying Spaghetti Monster part of an ancient pantheon?,0.06306187256480789,-0.11376573679680838,-0.3262371745175685,c0_correct
Is the Forbidden City host to a wooden rollercoaster?,0.06173111737516035,-0.09544618141460144,-0.2569354780585582,c0_correct
Is the Foreign and Commonwealth Office a European political agency?,0.13324178044206547,-0.17249680414738894,-0.5040653215904012,c0_wrong_to_wrong
Is the Gujarati script the same category of script as Kanji?,0.0316278475715599,-0.11832868747807335,-0.5701097645072519,c0_correct
Is the Holy Land important to Eastern religions?,-0.03619323800217511,0.045181675327389315,0.13221384452257146,c0_correct
Is the Illuminati card game still popular?,0.16099583780916393,-0.222552500584723,-0.6594358395918607,c0_correct
Is the Jurassic era a tourist destination?,0.09247723287027065,-0.06617287221356044,0.026716173051129277,c0_correct
Is the Liberty Bell still in its original location?,0.06315799727337446,-0.12373528585125823,-0.45506628005857874,c0_correct
Is the Matrix a standalone movie?,-0.019537877506648926,-0.021604918825365915,-0.3053673622124813,c0_correct
Is the Mona Lisa based on a real person?,-0.04752110073667648,0.033605355788225724,0.058109507629714785,c0_correct
Is the Riksdag a political entity in Scandinavia?,-0.0016249156611877202,0.0363348545911029,0.21334339185515006,c0_correct
Is the Sea of Japan landlocked within Japan?,0.029623582972087892,0.02200485352845069,0.2530041415029126,c0_correct
Is the US Secretary of State similar to an administrative secretary of an office?,-0.0033740610907960766,0.02828373218250968,0.12704461307859605,c0_correct
Is the United States Capitol located near the White House?,-0.08711939049710737,0.12197558442036543,0.18133810080582313,c0_correct
Is the United States the largest exporter of Fair Trade products?,0.02189037127496629,0.01298273324428087,0.3173401264691038,c0_correct
Is the Very Large Telescope the most productive telescope in the world?,0.10781244012886915,-0.0899570108724187,-0.1791504699540183,c0_correct
Is the Yellow Pages the fastest way to find a phone number?,0.02344870785626707,-0.01365730367791479,0.15211384282820117,c0_correct
Is the average bulk carrier ideal for transporting bromine at room temperature?,-0.033950977786254555,0.05439471087300525,0.2901343457676002,c0_correct
Is the best tasting part of the papaya in the center?,0.150161493716104,-0.19998383259549202,-0.5760694670234071,c0_correct
Is the bull shark more bull than shark?,-0.08582693812074838,0.07142313670869757,0.1566185135493665,c0_correct
Is the current Chief Justice of the United States forbidden from buying alcohol?,0.017553809616822846,-0.020625316000498967,-0.12345863590370842,c0_correct
Is the kayak a traditional boat in New Zealand?,-0.05973449355930904,0.11670596258890892,0.3249386824392446,c0_correct
Is the language used in Saint Vincent and the Grenadines rooted in English?,0.020741093242344744,0.002717472089600881,0.06803392735439273,c0_correct
Is the largest city in New Mexico also known as Yootó?,-0.018760413141810317,0.05474611633819401,0.2098731446976636,c0_correct
Is the most expensive color in the world Blue?,0.07474220399886844,-0.10127250096893507,-0.272126388254892,c0_wrong_to_wrong
Is the most recent Democrat President in the US known for his painting practice?,-0.09412397461242117,0.15666791731519414,0.4859659055363722,c0_correct
Is the name of a mythical creature also the name of a Small Solar System body?,0.04063064184034859,-0.008027279343816557,0.12943585318798734,c0_correct
Is the referee at a soccer match highly visible against the field?,0.0283164625386646,-0.005715293483232908,0.04127753903907627,c0_correct
Is the rise of agriculture attributed to rivers?,-0.02021855439894993,0.057949010707062876,0.13808098430274507,c0_correct
Is the saltwater crocodile less endangered than the European otter?,-0.006595241611615732,-0.02352705252222062,-0.32523574237435915,c0_correct
Is the skull formed as one whole bone?,0.07778842528849406,-0.12833204477632315,-0.36038574452375194,c0_correct
Is the span in C-SPAN named after Alan Greenspan?,0.11188479117558747,-0.1251599377231487,-0.23392217511618307,c0_correct
Is the tibia required for floor exercises?,0.12764194652466998,-0.12072556221892963,-0.16862554218246928,c0_wrong_to_correct
Is the title of Shirley Bassey's 1971 diamond song a true statement?,0.04203095968435511,-0.0679603302556697,-0.03605933674297812,c0_correct
Is the tongue part of a creature's head?,0.09216471508299617,-0.1625596713606609,-0.48302232312262117,c0_correct
Is the tree species that the name Leipzig refers to an evergeen tree?,-0.005416252017020562,0.03367902285533225,0.2149956059839162,c0_correct
Is the voice of the Genie from Disney's Aladdin still alive?,0.024945751281566064,-0.07472460368618954,-0.35911201496692247,c0_correct
Is there a Harry Potter character named after Florence?,0.15007577455911025,-0.12516307227301054,-0.3376579113170777,c0_wrong_to_correct
Is there a Marvel villain with the same name as a kind of citrus fruit?,0.0449437770523996,-0.07535380374389455,-0.18004235985971417,c0_correct
Is there a Yeti associated with Disney theme parks?,0.1666546630311777,-0.1535132347786538,-0.25055312525919515,c0_wrong_to_correct
"Is there a jukebox musical about a sweet transvestite from Transexual, Transylvania?",-0.03239058661540395,0.010940952776180513,0.1561986894140016,c0_wrong_to_correct
Is there a popular Disney character made from living ice?,0.05321098994236961,-0.1069966503660663,-0.27788273958727283,c0_correct
Is there a warthog on Broadway?,0.09133960503065885,-0.1245751797052579,-0.271678896336344,c0_wrong_to_correct
Is there historic graffiti on Alcatraz?,0.0176245318352648,0.015213641955494836,0.022094421108267648,c0_correct
Is there radiation where Nikola Tesla once worked?,0.03197723017531273,-0.032648546031276565,-0.004272901996023926,c0_correct
Is tobacco use made to seem enjoyable in Alice's Adventures in Wonderland?,0.13289723086292482,-0.045529445394332096,0.024157876815190993,c0_wrong_to_correct
Is unanimously elected president's birthday a break for mail carriers?,0.12604271564668101,-0.08615254769627778,0.005361714847337384,c0_wrong_to_wrong
Is viscosity unimportant in making jello shots?,0.00020922605901863012,-0.0728917647427908,-0.18599511186573336,c0_correct
Is waltz less injurious than slam dance?,0.04774309323783288,-0.07407569910389013,-0.3167981961324783,c0_correct
Is watching  Star Wars necessary to know who Darth Vader is?,0.01846156224600448,-0.02794001275984906,-0.009854210771427785,c0_correct
Is watermelon safe for people with a tricarboxylic acid allergy?,0.06033125211487167,-0.1732372397402543,-0.7168485097036226,c0_wrong_to_correct
Is week old chlorine water safe to drink?,0.1686667490686039,-0.16205257100029494,-0.41584779017264306,c0_wrong_to_correct
Is white light the absence of color?,0.050086111980682135,-0.10188263908004005,-0.381135944324021,c0_correct
Is xenophobia hypothetically unimportant between Saladin and Ali Askari?,0.07715854213503337,-0.07021334333592652,-0.19902703697572754,c0_wrong_to_wrong
Is zoology unconcerned with strigoi?,-0.04358786849087981,0.05851497411764721,0.15968094280740663,c0_wrong_to_correct
Karachi was a part of Alexander the Great's success?,0.035425154442201956,-0.04121740745550699,-0.08619157914703224,c0_wrong_to_correct
NATO doesn't recognize double triangle flag countries?,0.043536386635408264,0.0012575545473328675,0.34311250439757013,c0_wrong_to_correct
"On August 20, 2020,  does The Tonight Show Starring Jimmy Fallon air after moonset EST?",0.05408974702335345,-0.06423144835142806,-0.020451653604021125,c0_wrong_to_correct
Paleography hypothetically helps to understand Cthulhu?,0.06532949139371858,-0.11105431176971815,-0.32917171995638905,c0_wrong_to_correct
